id,user_id,session_id,event_type,product_id,product_variant_id,metadata,created_at
952,1002618,session_1002618_420082,ClickProduct,1808592,488,"{""product_type"": ""toy"", ""price"": 77.61}",2017-12-03 10:20:39
953,1005498,session_1005498_420082,ClickProduct,4222164,1114,"{""product_type"": ""book"", ""price"": 38.47}",2017-12-03 10:34:00
954,1005498,session_1005498_420082,ClickProduct,1340397,360,"{""product_type"": ""clothes"", ""price"": 77.97}",2017-12-03 10:36:04
955,1005498,session_1005498_420082,ClickProduct,3341674,917,"{""product_type"": ""toy"", ""price"": 97.83}",2017-12-03 10:36:31
956,1005498,session_1005498_420082,ClickProduct,4702450,1234,"{""product_type"": ""toy"", ""price"": 56.59}",2017-12-03 10:37:53
957,1002927,session_1002927_420083,ClickProduct,418390,96,"{""product_type"": ""shoes"", ""price"": 87.82}",2017-12-03 11:02:20
958,1001375,session_1001375_420083,PlaceOrder,1096863,297,"{""order_id"": 10189, ""product_type"": ""book"", ""price"": 38.01, ""quantity"": 1}",2017-12-03 11:06:25
959,1001375,session_1001375_420083,AddToCart,108408,18,"{""product_type"": ""book"", ""price"": 31.76, ""quantity"": 1}",2017-12-03 11:10:35
960,1002618,session_1002618_420083,ClickProduct,1370806,379,"{""product_type"": ""food"", ""price"": 67.75}",2017-12-03 11:11:46
961,1001375,session_1001375_420083,ClickProduct,3388153,930,"{""product_type"": ""book"", ""price"": 26.81}",2017-12-03 11:13:50
962,1001375,session_1001375_420083,AddToCart,5099233,1325,"{""product_type"": ""book"", ""price"": 33.03, ""quantity"": 1}",2017-12-03 11:17:32
963,1002618,session_1002618_420083,ClickProduct,2308420,639,"{""product_type"": ""food"", ""price"": 7.43}",2017-12-03 11:20:15
964,1001375,session_1001375_420083,PlaceOrder,2275422,622,"{""order_id"": 10190, ""product_type"": ""book"", ""price"": 11.14, ""quantity"": 1}",2017-12-03 11:21:22
965,1001375,session_1001375_420083,PlaceOrder,108408,18,"{""order_id"": 10191, ""product_type"": ""book"", ""price"": 31.76, ""quantity"": 1}",2017-12-03 11:25:07
966,1001375,session_1001375_420083,PlaceOrder,4463332,1169,"{""order_id"": 10192, ""product_type"": ""book"", ""price"": 33.94, ""quantity"": 1}",2017-12-03 11:29:58
967,1001326,session_1001326_420083,ClickProduct,3083565,864,"{""product_type"": ""electronic"", ""price"": 394.88}",2017-12-03 11:36:07
968,1001375,session_1001375_420083,PlaceOrder,4404218,1157,"{""order_id"": 10193, ""product_type"": ""book"", ""price"": 13.65, ""quantity"": 1}",2017-12-03 11:36:49
969,1002618,session_1002618_420083,ClickProduct,1432656,395,"{""product_type"": ""book"", ""price"": 23.54}",2017-12-03 11:42:04
970,1002618,session_1002618_420083,ClickProduct,2384108,658,"{""product_type"": ""toy"", ""price"": 35.18}",2017-12-03 11:42:15
971,1001915,session_1001915_420083,AddToCart,91877,17,"{""product_type"": ""sport_equipment"", ""price"": 81.09, ""quantity"": 1}",2017-12-03 11:45:07
972,1002618,session_1002618_420083,ClickProduct,4945426,1292,"{""product_type"": ""book"", ""price"": 31.6}",2017-12-03 11:45:51
973,1001915,session_1001915_420083,ClickProduct,3449001,942,"{""product_type"": ""sport_equipment"", ""price"": 69.49}",2017-12-03 11:49:50
974,100528,session_100528_420083,ClickProduct,905677,246,"{""product_type"": ""cosmetic"", ""price"": 85.17}",2017-12-03 11:57:45
975,1001915,session_1001915_420083,ClickProduct,3368542,929,"{""product_type"": ""sport_equipment"", ""price"": 78.13}",2017-12-03 11:59:53
976,1000335,session_1000335_420084,ClickProduct,3536239,961,"{""product_type"": ""toy"", ""price"": 45.43}",2017-12-03 12:01:36
977,1001915,session_1001915_420084,ClickProduct,2580972,700,"{""product_type"": ""clothes"", ""price"": 44.23}",2017-12-03 12:03:32
978,1001915,session_1001915_420084,ClickProduct,1447850,402,"{""product_type"": ""clothes"", ""price"": 72.15}",2017-12-03 12:03:51
979,1001915,session_1001915_420084,ClickProduct,4585679,1197,"{""product_type"": ""clothes"", ""price"": 56.04}",2017-12-03 12:10:43
980,1002909,session_1002909_420084,AddToCart,3362139,924,"{""product_type"": ""book"", ""price"": 14.23, ""quantity"": 1}",2017-12-03 12:20:21
981,1001566,session_1001566_420084,ClickProduct,925671,255,"{""product_type"": ""toy"", ""price"": 64.89}",2017-12-03 12:29:23
982,1000335,session_1000335_420085,ClickProduct,3210567,892,"{""product_type"": ""furniture"", ""price"": 478.28}",2017-12-03 13:00:35
983,1000335,session_1000335_420085,PlaceOrder,3210567,892,"{""order_id"": 10194, ""product_type"": ""furniture"", ""price"": 478.28, ""quantity"": 1}",2017-12-03 13:27:53
984,1000335,session_1000335_420085,PlaceOrder,2068780,565,"{""order_id"": 10195, ""product_type"": ""sport_equipment"", ""price"": 57.02, ""quantity"": 1}",2017-12-03 13:32:33
985,1004096,session_1004096_420085,ClickProduct,2672445,731,"{""product_type"": ""sport_equipment"", ""price"": 79.49}",2017-12-03 13:51:05
986,1002307,session_1002307_420085,AddToCart,190148,41,"{""product_type"": ""book"", ""price"": 17.34, ""quantity"": 1}",2017-12-03 13:58:26
987,1002307,session_1002307_420086,ClickProduct,442940,103,"{""product_type"": ""book"", ""price"": 24.23}",2017-12-03 14:02:22
988,1002307,session_1002307_420086,ClickProduct,4211339,1111,"{""product_type"": ""food"", ""price"": 61.87}",2017-12-03 14:02:58
989,100528,session_100528_420086,ClickProduct,2618435,708,"{""product_type"": ""book"", ""price"": 19.2}",2017-12-03 14:02:59
990,100528,session_100528_420086,PlaceOrder,4621425,1207,"{""order_id"": 10196, ""product_type"": ""book"", ""price"": 13.42, ""quantity"": 1}",2017-12-03 14:15:09
991,100528,session_100528_420086,PlaceOrder,2448944,674,"{""order_id"": 10197, ""product_type"": ""electronic"", ""price"": 268.64, ""quantity"": 1}",2017-12-03 14:15:09
992,100528,session_100528_420086,PlaceOrder,634999,157,"{""order_id"": 10198, ""product_type"": ""book"", ""price"": 26.29, ""quantity"": 1}",2017-12-03 14:15:09
993,1002909,session_1002909_420086,AddToCart,3527159,958,"{""product_type"": ""book"", ""price"": 28.53, ""quantity"": 1}",2017-12-03 14:43:38
994,1003716,session_1003716_420086,AddToCart,4247846,1121,"{""product_type"": ""furniture"", ""price"": 299.58, ""quantity"": 1}",2017-12-03 14:45:27
995,1002909,session_1002909_420086,ClickProduct,3362139,924,"{""product_type"": ""book"", ""price"": 14.23}",2017-12-03 14:55:04
996,1001629,session_1001629_420087,PlaceOrder,1685244,445,"{""order_id"": 10199, ""product_type"": ""cosmetic"", ""price"": 40.64, ""quantity"": 1}",2017-12-03 15:00:44
997,1003716,session_1003716_420087,PlaceOrder,4247846,1121,"{""order_id"": 10200, ""product_type"": ""furniture"", ""price"": 299.58, ""quantity"": 1}",2017-12-03 15:01:26
998,1002909,session_1002909_420087,ClickProduct,3527159,958,"{""product_type"": ""book"", ""price"": 28.53}",2017-12-03 15:19:21
999,1001375,session_1001375_420087,ClickProduct,4648650,1213,"{""product_type"": ""book"", ""price"": 36.91}",2017-12-03 15:26:31
1000,1001375,session_1001375_420087,ClickProduct,2180798,592,"{""product_type"": ""book"", ""price"": 26.06}",2017-12-03 15:30:57
